DATE,OPEN,MAX,MIN,CLOSE,CLASS,2,42,45,48,68,75,88,139,171,172,179,187,218,221,223,231,237,date.year,date.month,date.day-of-month,date.day-of-week
6/7/10,107.2,107.61,105.41,105.49,1,2.79,0.44,2.8309,1.9918,1.04,32.75,-1.2,1.04,-0.51,I,1.56,26.08,13.0404,21.01,-4.6516,44775387434,-6.4263,10,6,7,1
6/8/10,105.57,106.83,104.65,106.62,1,2.71,0.43,2.7658,1.9893,1.0,32.55,-0.15,1.01,-0.5,I,1.57,26.08,11.2874,20.82,-2.7874,45616925724,-2.5772,10,6,8,2
6/9/10,107.24,108.28,105.6,106.05,1,2.63,0.43,2.7573,1.9834,1.0,32.7,0.15,1.02,-0.49,I,1.57,26.13,10.1396,20.62,-2.0694,45599829709,-1.8776,10,6,9,3
6/10/10,107.86,109.28,106.04,109.15,1,2.56,0.43,2.8055,1.9752,0.97,32.1,0.31,0.98,-0.48,I,1.68,26.62,14.7202,19.47,2.0567,46875820179,3.5509,10,6,10,4
6/11/10,108.19,109.75,108.12,109.68,1,2.48,0.43,2.688,1.9628,0.93,31.8,0.32,0.97,-0.47,I,1.49,26.62,22.5165,18.29,4.2041,47236286087,5.1325,10,6,11,5
6/14/10,110.52,111.12,109.4,109.51,0,2.4,0.42,2.5912,1.9514,0.93,31.45,0.64,0.96,-0.46,I,1.46,26.62,34.4393,17.44,4.8788,47300770958,5.0126,10,6,14,1
6/15/10,110.28,112.1,110.09,112.0,0,2.33,0.42,2.5911,1.9417,0.91,30.35,0.66,0.94,-0.46,I,1.47,26.13,50.8295,17.37,7.7193,48364451705,9.1204,10,6,15,2
6/16/10,111.42,112.42,111.2,111.96,0,2.25,0.42,2.454,1.9298,0.9,29.45,0.0,0.98,-0.45,I,1.38,26.08,61.2155,17.07,5.8451,48067092866,6.8001,10,6,16,3
6/17/10,112.28,112.33,111.05,112.14,0,2.18,0.42,2.3366,1.9171,0.89,29.25,-0.17,0.98,-0.45,I,1.38,26.04,68.8886,16.77,5.034,47825679946,5.0109,10,6,17,4
6/18/10,111.83,112.13,111.37,111.73,0,2.11,0.42,2.1799,1.905,0.86,28.85,-0.17,0.97,-0.44,I,0.97,26.04,75.8009,16.61,4.8993,48024050001,5.0583,10,6,18,5
6/21/10,113.12,113.2,110.79,111.41,0,2.05,0.42,2.2029,1.8949,0.9,28.9,-0.17,0.97,-0.43,I,0.88,26.04,79.1678,16.2,3.396,47884959298,3.8611,10,6,21,1
6/22/10,111.41,111.9,109.41,109.57,1,1.98,0.41,2.2316,1.8822,0.93,29.55,-0.33,0.98,-0.43,I,1.01,25.99,75.4732,15.12,0.0759,46925473298,-0.8207,10,6,22,2
6/23/10,109.64,110.03,108.48,109.23,1,1.91,0.41,2.1635,1.8682,0.92,30.15,-0.49,0.98,-0.42,I,1.0,25.89,72.1451,14.18,-0.1677,46795935301,-1.1025,10,6,23,3
6/24/10,108.69,108.83,107.14,107.42,1,1.85,0.41,2.1561,1.8538,0.95,30.7,-1.41,1.0,-0.41,I,0.84,25.89,63.82,14.03,-2.7916,45757135301,-4.8804,10,6,24,4
6/25/10,107.74,108.42,106.77,107.87,1,1.78,0.41,2.1055,1.8389,0.93,30.75,-1.41,0.99,-0.4,I,0.84,25.89,62.4749,13.21,-0.1038,46744591301,-2.0365,10,6,25,5
6/28/10,108.03,108.32,107.14,107.53,1,1.71,0.4,2.013,1.8236,0.94,31.35,-1.54,0.99,-0.39,I,0.84,25.89,60.7086,12.55,-0.3978,46569629958,-2.4737,10,6,28,1
6/29/10,106.02,107.51,103.55,104.21,1,1.64,0.4,2.2097,1.8089,0.99,33.5,-1.44,1.0,-0.37,I,0.85,25.99,50.6436,12.95,-4.3063,45019040772,-6.7177,10,6,29,2
6/30/10,103.92,104.88,102.88,103.22,1,1.56,0.4,2.1887,1.7963,0.98,33.9,-1.42,1.01,-0.36,I,0.83,26.04,40.2672,13.62,-4.9163,44372656467,-7.758,10,6,30,3
7/1/10,103.15,103.49,101.13,102.76,1,1.48,0.39,2.2058,1.7881,0.95,34.1,-1.13,1.0,-0.34,I,0.79,26.08,30.4088,14.44,-5.0689,44134759480,-7.0788,10,7,1,4
7/2/10,103.11,103.42,101.62,102.2,1,1.4,0.39,2.1652,1.7851,0.9,34.0,-0.85,0.98,-0.33,I,0.79,26.13,22.8066,15.42,-5.1853,43655113309,-7.8925,10,7,2,5
7/6/10,103.64,104.37,101.88,102.87,1,1.32,0.39,2.1977,1.7855,0.93,33.5,-0.43,0.95,-0.32,I,0.86,26.61,17.1049,16.35,-4.398,43793142309,-5.8523,10,7,6,2
7/7/10,103.13,106.24,103.02,106.11,1,1.24,0.39,2.3149,1.7869,0.9,32.05,-0.76,0.94,-0.32,I,1.2,26.08,19.849,15.92,-0.1107,45008007059,-0.0653,10,7,7,3
7/8/10,107.0,107.28,105.91,107.16,1,1.15,0.38,2.2204,1.7911,0.89,31.55,-0.77,0.94,-0.31,I,1.24,26.04,27.135,14.84,2.6645,45735540288,3.4631,10,7,8,4
7/9/10,107.13,107.97,106.93,107.96,1,1.07,0.38,2.1024,1.7978,0.89,31.3,0.0,0.93,-0.3,I,1.2,25.99,38.203,14.57,5.2106,46296761779,6.5106,10,7,9,5
7/12/10,107.6,108.24,107.15,108.03,1,1.0,0.38,2.0012,1.8063,0.86,31.0,-0.16,0.91,-0.29,I,1.19,25.89,43.7883,13.91,3.2256,46181017984,5.2413,10,7,12,1
7/13/10,109.15,110.09,108.93,109.66,1,0.92,0.38,2.007,1.8168,0.87,30.55,0.0,0.92,-0.29,I,1.23,25.89,55.1375,14.16,6.4221,47137099098,9.0289,10,7,13,2
7/14/10,109.31,110.08,108.86,109.65,1,0.85,0.37,1.9283,1.8287,0.86,31.2,-0.31,0.93,-0.28,I,0.87,25.89,62.6346,14.24,5.0589,46925975182,7.0079,10,7,14,3
7/15/10,109.61,110.06,108.17,109.68,1,0.79,0.37,1.9245,1.8403,0.86,31.7,0.15,0.92,-0.27,I,0.8,25.89,68.725,14.27,4.2597,46903817232,6.1376,10,7,15,4
7/16/10,109.09,109.21,106.45,106.66,1,0.72,0.37,2.0551,1.8491,0.86,33.05,-0.15,0.93,-0.26,I,1.1,25.89,67.2498,13.37,0.7595,45549102091,0.9262,10,7,16,5
7/19/10,107.05,107.63,106.22,107.29,1,0.66,0.37,1.9906,1.856,0.86,32.9,-0.15,0.92,-0.25,I,1.08,25.89,69.1949,12.95,2.1401,45867577977,2.6672,10,7,19,1
7/20/10,105.87,108.56,105.82,108.48,1,0.59,0.36,2.0655,1.8603,0.85,32.0,0.15,0.89,-0.24,I,1.09,25.89,76.8962,13.3,4.8596,46635608016,5.8876,10,7,20,2
7/21/10,109.04,109.07,106.63,107.07,1,0.53,0.36,2.1029,1.8613,0.88,33.55,-1.38,0.94,-0.24,I,0.94,25.89,79.2165,13.09,2.4769,45900826321,2.1467,10,7,21,3
7/22/10,108.34,109.94,108.33,109.46,1,0.47,0.36,2.1797,1.8597,0.88,32.7,-0.48,0.92,-0.23,I,1.03,25.89,84.4124,13.72,5.6848,46856825391,6.0497,10,7,22,4
7/23/10,109.24,110.57,108.93,110.41,1,0.42,0.36,2.1257,1.857,0.87,32.45,-0.48,0.91,-0.23,I,1.03,25.89,88.3093,14.87,7.755,47539493166,8.2639,10,7,23,5
7/26/10,110.6,111.67,110.29,111.56,1,0.37,0.35,2.0511,1.8547,0.86,31.45,-1.16,0.91,-0.23,I,1.04,25.89,91.2319,16.43,9.4782,48292406166,10.845,10,7,26,1
7/27/10,112.17,112.29,111.11,111.55,1,0.32,0.35,1.964,1.852,0.88,31.2,-1.49,0.91,-0.22,I,1.0,25.89,92.684,17.68,7.3761,48164219916,8.7283,10,7,27,2
7/28/10,111.32,111.66,110.46,110.83,1,0.28,0.35,1.8876,1.8474,0.91,30.95,-1.34,0.93,-0.22,I,1.02,25.89,91.6933,18.27,4.4774,47694536916,5.1138,10,7,28,3
7/29/10,111.52,111.82,109.41,110.29,1,0.24,0.35,1.9398,1.8409,0.89,30.95,-1.83,0.93,-0.21,I,1.03,25.89,91.2588,18.87,3.8741,47584371416,3.8655,10,7,29,4
7/30/10,109.17,110.86,108.98,110.27,1,0.2,0.34,1.9339,1.8323,0.87,30.8,-1.51,0.93,-0.21,I,0.74,25.89,91.9782,19.61,3.9242,47676298201,3.6376,10,7,30,5
8/2/10,111.99,112.94,111.54,112.76,1,0.16,0.34,2.0075,1.8237,0.87,29.9,-1.39,0.91,-0.21,I,0.84,25.89,93.9836,20.92,6.4781,48561796744,7.2876,10,8,2,1
8/3/10,112.48,112.77,111.85,112.22,1,0.13,0.34,1.8987,1.813,0.87,30.15,-1.21,0.91,-0.2,I,0.85,25.89,94.2642,21.74,4.1886,48158692986,4.1036,10,8,3,2
8/4/10,112.53,113.11,112.16,112.97,1,0.11,0.34,1.8039,1.8013,0.86,30.1,-1.38,0.91,-0.2,I,0.75,25.89,95.6981,22.93,5.6566,48523338233,5.2436,10,8,4,3
8/5/10,112.25,112.91,112.08,112.85,1,0.08,0.34,1.7125,1.7897,0.84,30.25,-1.54,0.91,-0.2,I,0.63,25.89,95.6768,23.74,3.7595,48375990233,3.4825,10,8,5,4
8/6/10,111.74,112.57,110.92,112.39,1,0.06,0.33,1.7342,1.7771,0.83,30.35,-1.7,0.91,-0.2,I,0.63,25.89,94.9494,24.33,2.4885,48088688189,1.2885,10,8,6,5
8/9/10,112.92,113.18,112.32,112.99,1,0.05,0.33,1.6468,1.7621,0.85,30.2,-1.55,0.91,-0.2,I,0.6,25.89,96.212,25.31,3.9129,48421863587,3.0239,10,8,9,1
8/10/10,112.03,112.98,111.37,112.38,1,0.03,0.33,1.6441,1.7435,0.85,30.4,-1.36,0.91,-0.19,I,0.62,25.89,93.833,25.33,0.7426,47856796684,-0.494,10,8,10,2
8/11/10,110.65,110.69,109.12,109.3,1,0.02,0.33,1.8057,1.7247,0.88,31.75,-1.3,0.93,-0.19,I,0.88,25.89,86.865,24.17,-3.2184,46755734235,-5.348,10,8,11,3
8/12/10,107.65,109.02,107.6,108.63,1,0.0,0.32,1.7951,1.7065,0.88,31.95,-1.44,0.94,-0.18,I,0.88,25.89,80.6043,22.88,-3.8044,46516706174,-5.9283,10,8,12,4
8/13/10,108.29,108.96,108.18,108.31,1,-0.01,0.32,1.6936,1.6891,0.88,32.45,-1.73,0.95,-0.18,I,0.88,25.89,75.2925,21.55,-4.0056,46365405915,-6.0766,10,8,13,5
8/16/10,107.57,108.61,107.18,108.26,1,-0.03,0.32,1.6673,1.6745,0.88,32.15,-1.58,0.94,-0.17,I,0.67,25.89,72.2493,20.66,-2.5711,46391164225,-5.1406,10,8,16,1
8/17/10,109.19,110.39,108.88,109.59,1,-0.05,0.31,1.7135,1.6611,0.85,32.05,-0.96,0.92,-0.16,I,0.75,25.89,74.0508,20.57,0.2744,47048356376,-1.1292,10,8,17,2
8/18/10,109.54,110.38,108.91,109.79,1,-0.06,0.31,1.6892,1.6504,0.86,32.05,3.7,0.97,-0.16,I,0.73,25.89,76.8343,20.68,0.7266,47300152435,0.3212,10,8,18,3
8/19/10,109.22,109.49,107.43,107.88,1,-0.08,0.31,1.7563,1.6418,0.89,32.65,3.94,0.98,-0.15,I,0.79,25.89,70.458,19.74,-2.6667,46400910461,-3.993,10,8,19,4
8/20/10,107.56,107.94,106.75,107.53,1,-0.1,0.31,1.6996,1.636,0.86,32.55,3.15,0.99,-0.15,I,0.79,25.89,58.1257,18.61,-3.3828,45932134709,-5.5469,10,8,20,5
8/23/10,108.04,108.57,107.07,107.12,1,-0.12,0.3,1.6797,1.6358,0.88,32.95,3.44,0.98,-0.14,I,0.75,25.89,43.5943,17.4,-4.4396,45650948929,-6.3996,10,8,23,1
8/24/10,105.95,106.39,104.97,105.53,1,-0.14,0.3,1.7267,1.6416,0.91,33.7,3.53,0.97,-0.13,I,0.78,25.89,32.6957,17.0,-6.573,44791079929,-9.1298,10,8,24,2
8/25/10,104.95,106.34,104.29,105.94,1,-0.16,0.3,1.759,1.6503,0.89,33.05,3.12,0.98,-0.12,I,0.6,25.89,27.2946,16.28,-4.7775,44947337104,-7.0597,10,8,25,3
8/26/10,106.44,106.58,104.88,105.23,1,-0.18,0.29,1.7531,1.6594,0.9,33.4,3.55,0.97,-0.11,I,0.6,25.89,20.4709,16.01,-5.7112,44389657964,-8.6226,10,8,26,4
8/27/10,105.89,106.97,104.31,106.86,1,-0.21,0.29,1.8438,1.6694,0.86,32.4,4.51,0.95,-0.11,I,0.72,25.89,24.233,15.09,-1.5085,45308638021,-3.0651,10,8,27,5
8/30/10,106.58,106.91,105.3,105.31,1,-0.23,0.28,1.8204,1.6807,0.91,33.15,4.57,0.96,-0.1,I,0.77,25.9,20.3951,14.53,-4.1167,44612726023,-6.7334,10,8,30,1
8/31/10,104.92,105.98,104.49,105.31,1,-0.26,0.28,1.7874,1.6908,0.9,33.2,4.73,0.94,-0.09,I,0.69,25.91,18.7752,13.86,-3.1624,44896637023,-4.5719,10,8,31,2
9/1/10,106.73,108.61,106.66,108.46,1,-0.29,0.28,1.9387,1.6984,0.88,32.55,6.04,0.91,-0.09,I,0.98,25.54,26.4019,13.51,0.6993,45994117559,0.892,10,9,1,3
9/2/10,108.72,109.49,108.49,109.47,1,-0.31,0.27,1.8478,1.7038,0.87,32.4,6.78,0.9,-0.08,I,0.91,25.4,37.1855,13.68,2.4881,46630892559,4.2687,10,9,2,4
9/3/10,110.54,110.99,109.95,110.89,1,-0.33,0.27,1.815,1.7066,0.84,31.85,7.82,0.87,-0.08,I,0.93,25.4,52.0703,14.43,4.6977,47394276559,7.8512,10,9,3,5
9/7/10,110.37,110.51,109.55,109.64,1,-0.35,0.27,1.7675,1.7052,0.89,32.2,7.36,0.89,-0.07,I,0.97,25.4,57.4592,14.38,1.54,46822146952,3.3985,10,9,7,2
9/8/10,109.86,110.85,109.81,110.41,1,-0.37,0.27,1.7118,1.7021,0.88,31.8,7.64,0.88,-0.07,I,0.89,25.4,67.029,14.77,3.0356,47225347952,5.3109,10,9,8,3
9/9/10,111.65,111.68,110.62,110.92,1,-0.39,0.26,1.6676,1.698,0.87,31.55,7.9,0.87,-0.06,I,0.89,25.4,75.2717,15.37,3.5814,47532388952,6.4583,10,9,9,4
9/10/10,111.12,111.61,110.87,111.48,1,-0.4,0.26,1.5748,1.6965,0.86,31.4,7.96,0.86,-0.06,I,0.85,25.4,81.4538,16.22,4.2583,47804313952,7.3748,10,9,10,5
9/13/10,112.58,112.95,112.13,112.72,1,-0.41,0.26,1.5643,1.6969,0.86,30.85,8.5,0.83,-0.05,I,0.83,25.4,86.0903,17.52,6.0485,48473636513,9.8963,10,9,13,1
9/14/10,112.5,113.29,112.08,112.65,1,-0.41,0.25,1.5289,1.7001,0.87,30.7,7.22,0.84,-0.05,I,0.7,25.4,88.8483,18.57,4.4935,48366230513,7.8487,10,9,14,2
9/15/10,112.32,113.21,111.98,113.08,1,-0.42,0.25,1.499,1.7064,0.89,31.3,1.16,0.88,-0.04,I,0.69,25.4,91.4299,19.61,3.8552,48461157513,7.1668,10,9,15,3
9/16/10,112.73,113.12,112.35,113.05,1,-0.42,0.25,1.4261,1.7146,0.87,31.4,0.83,0.88,-0.04,I,0.47,25.4,92.0884,20.26,2.2533,48404112513,5.7065,10,9,16,4
9/17/10,113.04,113.15,112.18,112.49,1,-0.41,0.24,1.3805,1.7258,0.88,31.55,0.82,0.88,-0.03,I,0.49,25.4,94.0663,21.07,2.5004,48180331513,4.1415,10,9,17,5
9/20/10,112.88,114.46,112.52,114.21,1,-0.41,0.24,1.4395,1.7394,0.87,31.35,0.66,0.87,-0.03,I,0.52,25.4,95.5497,22.45,4.8367,48996575048,7.6558,10,9,20,1
9/21/10,114.3,114.84,113.51,113.98,1,-0.4,0.24,1.4285,1.7567,0.9,31.4,0.83,0.87,-0.03,I,0.41,25.4,94.7054,23.14,2.4123,48606211048,4.4937,10,9,21,2
9/22/10,113.8,114.44,113.1,113.42,1,-0.39,0.24,1.4197,1.778,0.89,31.65,0.66,0.87,-0.02,I,0.45,25.4,92.3233,23.27,0.4732,48282103048,1.937,10,9,22,3
9/23/10,112.49,113.67,112.18,112.5,1,-0.37,0.23,1.4267,1.7986,0.91,32.1,0.48,0.88,-0.02,I,0.5,25.4,87.8274,22.67,-1.8605,47807181048,-1.0653,10,9,23,4
9/24/10,113.75,114.9,113.65,114.82,1,-0.36,0.23,1.524,1.8175,0.88,31.55,1.16,0.86,-0.01,I,0.65,25.4,88.9647,22.89,1.2146,48660772409,2.8548,10,9,24,5
9/27/10,114.86,114.99,114.16,114.27,1,-0.34,0.23,1.4546,1.8331,0.89,31.55,1.66,0.86,-0.01,I,0.64,25.4,88.5835,22.82,-0.0777,48433585409,0.9717,10,9,27,1
9/28/10,114.42,115.04,113.18,114.67,1,-0.32,0.22,1.4952,1.8456,0.89,31.45,1.83,0.87,-0.0,I,0.65,25.4,91.2578,23.2,1.5421,48987837409,3.2762,10,9,28,2
9/29/10,114.38,114.91,114.02,114.47,1,-0.3,0.22,1.4346,1.8529,0.9,31.75,1.81,0.87,0.0,A,0.66,25.4,93.4434,23.67,1.4555,48949029409,2.3532,10,9,29,3
9/30/10,115.05,115.79,113.59,114.13,1,-0.28,0.22,1.5112,1.8563,0.9,32.25,1.62,0.87,0.01,A,0.7,25.4,95.0825,24.12,0.9328,48781978409,1.0952,10,9,30,4
10/1/10,114.99,115.12,113.93,114.61,1,-0.25,0.22,1.4791,1.8584,0.88,32.0,1.8,0.87,0.01,A,0.68,25.4,96.3119,24.96,2.2307,49328208409,3.1809,10,10,1,5
10/4/10,114.37,114.85,113.18,113.75,1,-0.23,0.21,1.4982,1.8591,0.89,32.25,1.95,0.87,0.02,A,0.62,25.4,92.7592,24.78,-0.7121,48789389409,-0.4247,10,10,4,1
10/5/10,114.8,116.32,114.67,116.04,1,-0.2,0.21,1.6053,1.8584,0.87,31.65,2.16,0.85,0.02,A,0.77,25.4,94.5694,25.31,2.0284,49871423758,3.7158,10,10,5,2
10/6/10,116.02,116.33,115.56,116.03,1,-0.17,0.21,1.5218,1.8552,0.86,31.7,2.16,0.85,0.02,A,0.76,25.4,95.3722,25.7,1.0833,49795189758,2.4829,10,10,6,3
10/7/10,116.5,116.53,115.19,115.89,1,-0.14,0.21,1.5036,1.8505,0.87,31.65,2.33,0.84,0.03,A,0.72,25.4,95.0185,25.9,0.1589,49639991758,0.9611,10,10,7,4
10/8/10,116.05,116.86,115.61,116.54,1,-0.1,0.21,1.4783,1.8445,0.86,31.4,3.21,0.82,0.03,A,0.57,25.4,96.2638,26.64,2.121,50115742758,3.0064,10,10,8,5
10/11/10,116.72,116.97,116.25,116.65,1,-0.07,0.2,1.4024,1.8382,0.79,30.85,2.92,0.81,0.03,A,0.55,25.4,97.1979,27.42,1.8381,50076298889,1.9936,10,10,11,1
10/12/10,116.27,117.35,115.65,117.01,1,-0.03,0.2,1.4322,1.8328,0.81,30.4,2.97,0.8,0.04,A,0.58,25.4,97.8984,28.28,1.7446,50348430889,2.8306,10,10,12,2
10/13/10,117.66,118.55,117.38,117.92,1,0.01,0.2,1.443,1.8302,0.83,29.65,3.23,0.79,0.04,A,0.58,25.4,98.4238,29.59,3.4944,51033817889,4.7572,10,10,13,3
10/14/10,117.81,118.01,116.72,117.46,1,0.05,0.2,1.4277,1.8296,0.84,30.05,3.0,0.81,0.04,A,0.59,25.4,96.8759,30.29,1.5406,50623406889,1.8458,10,10,14,4
10/15/10,118.28,118.35,116.76,117.7,1,0.09,0.19,1.4439,1.8294,0.82,29.8,2.84,0.81,0.04,A,0.59,25.4,93.765,30.44,-0.1416,50199959367,-0.305,10,10,15,5
10/18/10,117.74,118.67,117.31,118.28,1,0.14,0.19,1.4355,1.8283,0.84,29.55,3.06,0.79,0.05,A,0.52,25.4,94.5838,30.97,1.0363,50657228367,1.6406,10,10,18,1
10/19/10,117.19,117.85,116.02,116.73,1,0.18,0.19,1.518,1.8265,0.87,29.95,2.83,0.8,0.05,A,0.49,25.4,89.0709,30.05,-2.7187,49649715412,-2.9544,10,10,19,2
10/20/10,116.94,118.44,116.87,117.87,1,0.23,0.19,1.5372,1.8246,0.87,29.5,3.35,0.85,0.05,A,0.54,25.4,89.7818,29.83,-0.2904,50196620412,-0.4398,10,10,20,3
10/21/10,118.4,119.09,117.21,118.13,1,0.27,0.18,1.5715,1.8221,0.87,29.1,3.4,0.85,0.05,L,0.54,25.4,90.2373,29.61,-0.7367,50096210412,-1.2364,10,10,21,4
10/22/10,118.31,118.53,118.0,118.35,1,0.32,0.18,1.4673,1.82,0.87,28.55,3.66,0.84,0.05,L,0.54,25.4,92.4126,29.65,-0.1092,50248055412,-0.4535,10,10,22,5
10/25/10,119.14,119.76,118.61,118.7,1,0.37,0.18,1.4616,1.8194,0.91,28.2,3.7,0.84,0.05,A,0.54,25.4,94.3095,29.93,0.4329,50533691412,0.6535,10,10,25,1
10/26/10,118.1,118.84,117.87,118.72,1,0.42,0.18,1.4124,1.8197,0.91,28.3,3.88,0.84,0.05,L,0.57,25.4,94.6905,30.0,-0.4639,50500844412,0.0091,10,10,26,2
10/27/10,117.89,118.51,117.26,118.38,1,0.47,0.18,1.4172,1.8192,0.92,28.3,3.5,0.86,0.05,L,0.55,25.4,90.9085,29.34,-2.3211,50231008412,-1.691,10,10,27,3
10/28/10,119.06,119.11,117.83,118.4,1,0.52,0.18,1.4035,1.8175,0.92,28.1,3.32,0.86,0.05,L,0.54,25.4,88.3742,28.77,-2.3067,50203539412,-1.9531,10,10,28,4
10/29/10,118.28,118.72,118.07,118.49,1,0.57,0.17,1.3281,1.8163,0.92,28.0,3.72,0.87,0.04,L,0.54,25.4,89.1792,28.55,-1.4043,50314176412,-1.4976,10,10,29,5
11/1/10,119.07,119.75,117.85,118.53,1,0.62,0.17,1.3853,1.815,0.94,28.0,3.53,0.86,0.04,L,0.54,25.39,90.1848,28.39,-1.4678,50268592412,-1.872,10,11,1,1
11/2/10,119.42,119.75,119.1,119.47,1,0.67,0.17,1.3688,1.8154,0.94,27.55,3.0,0.86,0.04,L,0.35,25.37,92.6386,28.93,0.6285,50691159412,0.3515,10,11,2,2
11/3/10,119.68,120.02,118.45,119.95,1,0.72,0.17,1.3889,1.8182,0.9,26.7,2.72,0.84,0.03,L,0.27,25.37,94.479,29.6,0.8056,50977346412,1.2512,10,11,3,3
11/4/10,121.28,122.32,119.97,122.26,1,0.77,0.17,1.487,1.8224,0.9,25.8,3.87,0.81,0.03,L,0.58,25.37,95.8592,30.99,3.5743,52079984412,4.7131,10,11,4,4
11/5/10,122.34,122.92,122.18,122.72,1,0.83,0.17,1.4123,1.8295,0.88,25.8,3.45,0.81,0.02,L,0.57,25.37,96.8944,32.45,3.4615,52493671412,5.3162,10,11,5,5
11/8/10,122.34,122.69,121.94,122.49,1,0.89,0.17,1.3491,1.8381,0.88,26.05,3.63,0.81,0.02,L,0.6,25.37,96.7658,33.56,2.1172,52419598412,3.7352,10,11,8,1
11/9/10,122.82,122.95,121.12,121.61,1,0.95,0.17,1.3972,1.8456,0.89,26.3,3.8,0.8,0.02,L,0.67,25.37,91.57,33.33,-0.8655,51745369412,-0.2592,10,11,9,2
11/10/10,121.58,122.16,120.66,122.1,1,1.01,0.17,1.4074,1.8521,0.87,26.3,3.81,0.79,0.01,L,0.65,25.37,90.3232,33.43,-0.0437,52186315412,1.3224,10,11,10,3
11/11/10,121.05,121.82,120.68,121.64,1,1.06,0.17,1.4087,1.8605,0.87,26.6,3.35,0.79,0.01,L,0.68,25.37,86.1204,32.8,-1.9125,51962355412,-0.4712,10,11,11,4
11/12/10,120.82,121.35,119.65,120.2,1,1.12,0.17,1.4668,1.8683,0.9,27.4,3.04,0.81,0.0,L,0.81,25.37,75.616,30.82,-5.2759,51164443412,-4.7658,10,11,12,5
11/15/10,120.58,121.05,119.98,120.03,1,1.18,0.16,1.4272,1.8764,0.89,27.05,2.88,0.81,-0.0,B,0.82,25.37,66.9665,28.86,-5.2652,51141132412,-4.6078,10,11,15,1
11/16/10,119.29,119.49,117.59,118.16,1,1.23,0.16,1.5284,1.8849,0.94,27.75,2.81,0.82,-0.0,B,0.92,25.37,52.2774,27.79,-8.459,49967186554,-8.6517,10,11,16,2
11/17/10,118.21,118.71,117.86,118.22,1,1.29,0.16,1.4606,1.8922,0.91,27.7,1.11,0.92,-0.01,B,0.91,25.37,41.6934,26.41,-6.5916,50030519554,-7.3998,10,11,17,3
11/18/10,119.36,120.39,119.35,119.96,1,1.34,0.16,1.5315,1.8964,0.84,26.85,1.14,0.9,-0.01,B,0.85,25.37,41.2442,24.95,-2.9662,50950341554,-2.8818,10,11,18,4
11/19/10,119.9,120.34,119.25,120.29,1,1.39,0.16,1.4874,1.8974,0.84,26.7,1.15,0.9,-0.02,B,0.85,25.37,43.1154,23.87,-1.9581,51144702554,-1.8695,10,11,19,5
11/22/10,119.69,120.24,118.77,120.19,1,1.44,0.16,1.4906,1.8938,0.86,26.5,1.35,0.88,-0.02,B,0.85,25.37,44.6263,22.88,-1.9242,50959958554,-2.8774,10,11,22,1
11/23/10,118.77,119.02,117.99,118.45,1,1.48,0.16,1.5616,1.886,0.91,27.05,1.32,0.89,-0.02,B,0.92,25.37,38.9597,21.52,-4.641,50123562190,-6.7967,10,11,23,2
11/24/10,119.2,120.23,119.18,120.2,1,1.53,0.16,1.5834,1.8759,0.9,26.75,1.34,0.87,-0.03,B,1.05,25.37,42.7036,20.74,-1.0395,50796316004,-1.9869,10,11,24,3
11/26/10,119.16,119.81,118.8,118.8,1,1.57,0.16,1.5651,1.8661,1.02,27.4,1.3,0.89,-0.03,B,1.13,25.37,41.2891,19.45,-2.828,50528901397,-5.0337,10,11,26,5
11/29/10,118.5,119.48,117.74,119.16,1,1.61,0.16,1.5826,1.8553,0.92,27.35,0.74,0.9,-0.03,B,1.09,25.37,38.3464,18.12,-3.4094,50500590397,-4.647,10,11,29,1
11/30/10,117.98,119.17,117.81,118.49,1,1.65,0.16,1.5603,1.8453,0.93,28.05,0.9,0.92,-0.03,B,1.1,25.37,32.1695,17.38,-4.7224,50097568397,-5.4519,10,11,30,2
12/1/10,120.2,121.24,120.19,121.01,1,1.69,0.16,1.6793,1.8366,0.89,27.6,1.29,0.9,-0.03,B,1.15,25.37,34.3742,16.48,-1.5104,51056242462,-0.5176,10,12,1,3
12/2/10,121.2,122.65,121.13,122.56,1,1.73,0.16,1.6754,1.8293,0.88,26.65,1.73,0.86,-0.04,B,1.2,25.37,41.06,16.23,0.5234,51836420322,2.903,10,12,2,4
12/3/10,122.14,123.03,122.11,122.89,1,1.77,0.16,1.5998,1.8209,0.86,26.1,2.38,0.85,-0.04,B,1.13,25.37,49.0378,16.31,1.4344,52208657322,4.3789,10,12,3,5
12/6/10,122.63,123.04,122.5,122.76,1,1.81,0.16,1.4938,1.8128,0.86,25.95,2.4,0.83,-0.05,B,1.14,25.37,54.9891,16.38,1.0112,52173844322,3.3542,10,12,6,1
12/7/10,123.94,124.01,122.76,122.83,1,1.85,0.16,1.4695,1.8068,0.86,25.95,2.41,0.83,-0.05,B,1.19,25.37,60.225,16.44,0.6666,52686844996,4.2487,10,12,7,2
12/8/10,122.98,123.38,122.41,123.28,1,1.89,0.16,1.4195,1.804,0.87,25.55,3.09,0.81,-0.06,B,1.02,25.37,63.3272,16.04,-0.73,52918068996,4.465,10,12,8,3
12/9/10,123.97,124.02,123.15,123.76,1,1.93,0.16,1.3646,1.8032,0.86,25.2,3.35,0.8,-0.06,B,0.94,25.37,67.2324,15.85,-0.2936,53343360996,5.6879,10,12,9,4
